session_key,driver_id,stint_number,lap_start,lap_end,compound,tyre_age_at_start
9686,3,1,1,6,MEDIUM,0
9686,3,2,6,7,MEDIUM,5
9686,3,3,7,14,MEDIUM,6
9686,3,4,14,22,SOFT,0
9686,4,1,1,9,MEDIUM,0
9686,4,2,9,12,MEDIUM,8
9686,4,3,12,17,MEDIUM,0
9686,4,4,17,21,MEDIUM,16
9686,4,5,21,25,SOFT,0
9686,5,1,1,11,MEDIUM,0
9686,5,2,11,12,MEDIUM,0
9686,5,3,12,20,SOFT,0
9686,6,1,1,8,MEDIUM,0
9686,6,2,8,10,MEDIUM,0
9686,6,3,10,13,SOFT,0
9686,6,4,13,14,SOFT,3
9686,6,5,14,23,MEDIUM,9
9686,7,1,1,7,MEDIUM,0
9686,7,2,7,10,MEDIUM,6
9686,7,3,10,14,SOFT,0
9686,7,4,14,16,SOFT,0
9686,7,5,16,25,MEDIUM,9
9686,8,1,1,8,MEDIUM,0
9686,8,2,8,15,MEDIUM,7
9686,8,3,15,23,SOFT,0
9686,9,1,1,8,MEDIUM,0
9686,9,2,8,11,MEDIUM,7
9686,9,3,11,14,SOFT,0
9686,9,4,14,21,SOFT,3
9686,10,1,1,8,MEDIUM,0
9686,10,2,8,14,MEDIUM,7
9686,10,3,14,20,SOFT,0
9686,11,1,1,6,MEDIUM,0
9686,11,2,6,9,MEDIUM,5
9686,11,3,9,14,MEDIUM,8
9686,11,4,14,15,MEDIUM,13
9686,11,5,15,19,MEDIUM,14
9686,11,6,19,23,SOFT,0
9686,12,1,1,4,MEDIUM,0
9686,12,2,4,11,MEDIUM,3
9686,12,3,11,14,SOFT,0
9686,12,4,14,18,SOFT,3
9686,13,1,1,2,MEDIUM,0
9686,13,2,2,3,MEDIUM,1
9686,13,3,3,4,MEDIUM,2
9686,13,4,4,8,MEDIUM,0
9686,13,5,8,11,MEDIUM,0
9686,13,6,11,18,SOFT,0
9686,14,1,1,8,MEDIUM,0
9686,14,2,8,11,MEDIUM,0
9686,14,3,11,15,SOFT,0
9686,14,4,15,22,SOFT,4
9686,15,1,1,8,MEDIUM,0
9686,15,2,8,11,SOFT,0
9686,15,3,11,16,SOFT,0
9686,16,1,1,8,MEDIUM,0
9686,16,2,8,11,MEDIUM,7
9686,16,3,11,12,SOFT,0
9686,16,4,12,17,SOFT,0
9686,16,5,17,20,MEDIUM,0
9686,17,1,1,10,MEDIUM,0
9686,17,2,10,16,SOFT,0
9686,17,3,16,25,MEDIUM,9
9686,18,1,1,7,MEDIUM,0
9686,18,2,7,11,MEDIUM,6
9686,18,3,11,17,SOFT,0
9686,18,4,17,26,MEDIUM,10
9686,19,1,1,6,MEDIUM,0
9686,19,2,6,7,MEDIUM,5
9686,19,3,7,12,MEDIUM,0
9686,19,4,12,20,SOFT,0
9686,20,1,1,11,MEDIUM,0
9686,20,2,11,12,SOFT,0
9687,1,1,1,6,MEDIUM,0
9687,1,2,6,13,SOFT,0
9687,1,3,13,22,MEDIUM,0
9687,2,1,1,9,MEDIUM,0
9687,2,2,9,17,SOFT,0
9687,2,3,17,28,MEDIUM,8
9687,2,4,28,30,SOFT,8
9687,3,1,1,10,MEDIUM,0
9687,3,2,10,13,SOFT,0
9687,3,3,13,16,SOFT,0
9687,3,4,16,18,SOFT,6
9687,3,5,18,29,MEDIUM,0
9687,4,1,1,10,MEDIUM,0
9687,4,2,10,16,SOFT,0
9687,4,3,16,17,SOFT,6
9687,4,4,17,28,MEDIUM,0
9687,4,5,28,30,SOFT,0
9687,5,1,1,10,MEDIUM,0
9687,5,2,10,16,SOFT,0
9687,5,3,16,30,MEDIUM,0
9687,6,1,1,9,MEDIUM,0
9687,6,2,9,16,SOFT,0
9687,6,3,16,28,SOFT,0
9687,6,4,28,30,MEDIUM,8
9687,7,1,1,6,HARD,0
9687,7,2,6,9,HARD,5
9687,7,3,9,12,SOFT,0
9687,7,4,12,16,SOFT,3
9687,7,5,16,29,HARD,8
9687,7,6,29,31,SOFT,7
9687,8,1,1,6,MEDIUM,0
9687,8,2,6,13,SOFT,0
9687,8,3,13,27,MEDIUM,5
9687,9,1,1,6,MEDIUM,0
9687,9,2,6,11,MEDIUM,0
9687,9,3,11,14,SOFT,0
9687,9,4,14,17,SOFT,3
9687,9,5,17,32,MEDIUM,0
9687,10,1,1,6,MEDIUM,0
9687,10,2,6,10,SOFT,0
9687,10,3,10,14,SOFT,4
9687,10,4,14,28,MEDIUM,5
9687,11,1,1,7,MEDIUM,0
9687,11,2,7,10,SOFT,0
9687,11,3,10,12,SOFT,3
9687,11,4,12,29,MEDIUM,6
9687,12,1,1,9,MEDIUM,0
9687,12,2,9,12,SOFT,0
9687,12,3,12,16,SOFT,3
9687,12,4,16,17,SOFT,7
9687,12,5,17,22,MEDIUM,8
9687,12,6,22,28,MEDIUM,0
9687,13,1,1,2,MEDIUM,0
9687,13,2,2,6,MEDIUM,1
9687,13,3,6,12,SOFT,0
9687,13,4,12,24,MEDIUM,0
9687,14,1,1,8,MEDIUM,0
9687,14,2,8,11,SOFT,0
9687,14,3,11,17,SOFT,0
9687,14,4,17,30,MEDIUM,7
9687,15,1,1,10,MEDIUM,0
9687,15,2,10,13,SOFT,0
9687,15,3,13,19,SOFT,0
9687,15,4,19,31,MEDIUM,9
9687,16,1,1,6,MEDIUM,0
9687,16,2,6,11,MEDIUM,5
9687,16,3,11,13,SOFT,0
9687,16,4,13,17,SOFT,2
9687,16,5,17,31,MEDIUM,0
9687,17,1,1,6,MEDIUM,0
9687,17,2,6,9,MEDIUM,5
9687,17,3,9,12,SOFT,0
9687,17,4,12,15,SOFT,3
9687,17,5,15,28,MEDIUM,8
9687,17,6,28,30,SOFT,6
9687,18,1,1,8,HARD,0
9687,18,2,8,11,SOFT,0
9687,18,3,11,14,SOFT,3
9687,18,4,14,30,HARD,7
9687,19,1,1,9,MEDIUM,0
9687,19,2,9,17,SOFT,0
9687,19,3,17,28,MEDIUM,8
9687,19,4,28,30,SOFT,0
9688,1,1,1,4,SOFT,0
9688,1,2,4,7,SOFT,0
9688,1,3,7,10,SOFT,6
9688,1,4,10,11,SOFT,9
9688,1,5,11,14,SOFT,0
9688,1,6,14,16,SOFT,0
9688,1,7,16,18,SOFT,5
9688,2,1,1,2,HARD,0
9688,2,2,2,5,SOFT,0
9688,2,3,5,8,SOFT,3
9688,2,4,8,11,SOFT,0
9688,2,5,11,18,SOFT,0
9688,2,6,18,20,SOFT,7
9688,3,1,1,4,SOFT,0
9688,3,2,4,7,SOFT,0
9688,3,3,7,10,SOFT,0
9688,3,4,10,13,SOFT,0
9688,3,5,13,16,SOFT,0
9688,3,6,16,18,SOFT,6
9688,4,1,1,2,HARD,0
9688,4,2,2,9,HARD,0
9688,4,3,9,10,SOFT,0
9688,4,4,10,13,SOFT,0
9688,4,5,13,18,SOFT,0
9688,5,1,1,4,SOFT,0
9688,5,2,4,7,SOFT,3
9688,5,3,7,9,SOFT,6
9688,5,4,9,12,SOFT,0
9688,5,5,12,15,SOFT,3
9688,5,6,15,18,SOFT,6
9688,6,1,1,6,HARD,0
9688,6,2,6,13,HARD,5
9688,6,3,13,16,SOFT,0
9688,6,4,16,19,SOFT,3
9688,6,5,19,22,SOFT,6
9688,7,1,1,4,SOFT,0
9688,7,2,4,7,SOFT,3
9688,7,3,7,11,SOFT,6
9688,7,4,11,15,SOFT,0
9688,7,5,15,18,SOFT,4
9688,7,6,18,20,SOFT,7
9688,8,1,1,2,HARD,0
9688,8,2,2,3,MEDIUM,0
9688,8,3,3,10,HARD,0
9688,8,4,10,12,HARD,7
9688,8,5,12,15,HARD,0
9688,8,6,15,19,SOFT,0
9688,8,7,19,22,SOFT,4
9688,9,1,1,2,HARD,0
9688,9,2,2,2,HARD,0
9688,9,3,3,3,MEDIUM,0
9688,9,4,4,4,SOFT,0
9688,9,5,5,10,SOFT,1
9688,9,6,10,13,SOFT,6
9688,9,7,13,16,SOFT,0
9688,9,8,16,19,SOFT,3
9688,9,9,19,22,SOFT,0
9688,10,1,1,2,HARD,0
9688,10,2,2,3,MEDIUM,0
9688,10,3,3,10,HARD,0
9688,10,4,10,15,HARD,0
9688,10,5,15,22,SOFT,0
9688,11,1,1,2,HARD,0
9688,11,2,2,10,HARD,0
9688,11,3,10,13,SOFT,0
9688,11,4,13,17,SOFT,0
9688,12,1,1,6,HARD,0
9688,12,2,6,10,HARD,5
9688,12,3,10,16,SOFT,0
9688,12,4,16,19,SOFT,6
9688,12,5,19,21,HARD,0
9688,13,1,1,4,SOFT,0
9688,13,2,4,7,SOFT,0
9688,13,3,7,8,SOFT,6
9688,13,4,8,11,SOFT,0
9688,13,5,11,15,SOFT,3
9688,14,1,1,2,SOFT,0
9688,15,1,1,7,SOFT,0
9688,15,2,7,10,SOFT,0
9688,15,3,10,11,SOFT,0
9688,15,4,11,18,SOFT,0
9688,16,1,1,2,HARD,0
9688,16,2,2,3,HARD,0
9688,16,3,3,3,MEDIUM,0
9688,16,4,4,7,SOFT,0
9688,16,5,8,13,SOFT,0
9688,16,6,13,17,SOFT,5
9688,16,7,17,21,SOFT,0
9688,17,1,1,6,HARD,0
9688,17,2,6,12,HARD,5
9688,17,3,12,18,SOFT,0
9688,17,4,18,21,SOFT,6
9688,17,5,21,23,SOFT,11
9688,18,1,1,4,SOFT,0
9688,18,2,4,6,SOFT,3
9688,18,3,6,9,SOFT,5
9688,18,4,9,12,SOFT,0
9688,18,5,12,15,SOFT,3
9688,18,6,15,17,SOFT,6
9688,19,1,1,2,HARD,0
9688,19,2,2,8,SOFT,0
9688,19,3,8,14,SOFT,0
9688,19,4,14,16,SOFT,6
9688,20,1,1,2,MEDIUM,0
9689,1,1,1,4,SOFT,0
9689,1,2,4,6,SOFT,3
9689,1,3,6,9,SOFT,0
9689,1,4,9,12,SOFT,3
9689,1,5,12,15,SOFT,0
9689,1,6,15,17,SOFT,0
9689,2,1,1,4,SOFT,0
9689,2,2,4,7,SOFT,3
9689,2,3,7,7,SOFT,0
9689,2,4,8,12,SOFT,6
9689,2,5,12,15,SOFT,3
9689,2,6,15,18,SOFT,0
9689,2,7,18,20,SOFT,0
9689,3,1,1,3,SOFT,0
9689,3,2,3,6,SOFT,0
9689,3,3,6,9,SOFT,0
9689,3,4,9,12,SOFT,3
9689,3,5,12,13,SOFT,0
9689,4,1,1,4,SOFT,0
9689,4,2,4,7,SOFT,0
9689,4,3,7,10,SOFT,0
9689,4,4,10,12,SOFT,0
9689,5,1,1,7,SOFT,0
9689,5,2,7,10,SOFT,0
9689,5,3,10,13,SOFT,3
9689,5,4,13,15,SOFT,0
9689,6,1,1,7,SOFT,0
9689,6,2,7,10,SOFT,0
9689,6,3,10,13,SOFT,0
9689,6,4,13,16,SOFT,0
9689,6,5,16,19,SOFT,3
9689,6,6,19,21,SOFT,0
9689,7,1,1,4,MEDIUM,0
9689,7,2,4,9,SOFT,0
9689,8,1,1,4,SOFT,0
9689,8,2,4,7,SOFT,0
9689,8,3,7,9,SOFT,0
9689,8,4,9,11,SOFT,2
9689,8,5,11,13,SOFT,0
9689,9,1,1,4,SOFT,0
9689,9,2,4,7,SOFT,0
9689,9,3,7,8,SOFT,0
9689,9,4,8,11,SOFT,7
9689,9,5,11,14,SOFT,0
9689,9,6,14,16,SOFT,3
9689,9,7,16,19,SOFT,0
9689,9,8,19,20,SOFT,2
9689,10,1,1,4,SOFT,0
9689,10,2,4,7,SOFT,0
9689,10,3,7,10,SOFT,0
9689,10,4,10,13,SOFT,3
9689,10,5,13,15,SOFT,0
9689,11,1,1,4,SOFT,0
9689,11,2,4,7,SOFT,0
9689,11,3,7,10,SOFT,0
9689,11,4,10,13,SOFT,0
9689,11,5,13,16,SOFT,3
9689,11,6,16,18,SOFT,0
9689,12,1,1,7,SOFT,0
9689,12,2,7,10,SOFT,0
9689,12,3,10,13,SOFT,0
9689,12,4,13,16,SOFT,0
9689,12,5,16,19,SOFT,3
9689,12,6,19,21,SOFT,0
9689,13,1,1,4,SOFT,0
9689,13,2,4,7,SOFT,3
9689,13,3,7,9,SOFT,0
9689,14,1,1,4,SOFT,0
9689,14,2,4,6,SOFT,0
9689,14,3,6,7,SOFT,0
9689,15,1,1,4,SOFT,0
9689,15,2,4,7,SOFT,0
9689,15,3,7,9,SOFT,0
9689,16,1,1,4,SOFT,0
9689,16,2,4,7,SOFT,3
9689,16,3,7,10,SOFT,6
9689,16,4,10,13,SOFT,3
9689,16,5,13,18,SOFT,0
9689,16,6,18,21,SOFT,6
9689,16,7,21,23,SOFT,0
9689,17,1,1,7,SOFT,0
9689,17,2,7,10,SOFT,0
9689,17,3,10,13,SOFT,0
9689,17,4,13,16,SOFT,0
9689,17,5,16,19,SOFT,0
9689,17,6,19,21,SOFT,0
9689,18,1,1,4,MEDIUM,0
9689,18,2,4,7,MEDIUM,3
9689,18,3,7,10,SOFT,0
9689,18,4,10,13,SOFT,3
9689,18,5,13,16,SOFT,0
9689,18,6,16,19,SOFT,0
9689,18,7,19,21,SOFT,0
9689,19,1,1,4,SOFT,0
9689,19,2,4,7,SOFT,3
9689,19,3,7,8,SOFT,0
9689,19,4,8,11,SOFT,0
9689,19,5,11,13,SOFT,3
9689,19,6,13,16,SOFT,0
9689,19,7,16,18,SOFT,0
9689,20,1,1,1,SOFT,0
9693,1,1,1,2,INTERMEDIATE,0
9693,1,2,2,3,INTERMEDIATE,2
9693,1,3,3,4,INTERMEDIATE,0
9693,1,4,4,34,INTERMEDIATE,0
9693,1,5,34,46,MEDIUM,0
9693,1,6,46,57,INTERMEDIATE,0
9693,2,1,1,2,INTERMEDIATE,0
9693,2,2,2,3,INTERMEDIATE,0
9693,2,3,3,4,INTERMEDIATE,0
9693,2,4,4,34,INTERMEDIATE,0
9693,2,5,34,44,HARD,1
9693,2,6,44,57,INTERMEDIATE,0
9693,3,1,1,2,INTERMEDIATE,0
9693,3,2,2,2,INTERMEDIATE,0
9693,3,3,3,3,INTERMEDIATE,0
9693,3,4,3,3,INTERMEDIATE,0
9693,3,5,4,4,INTERMEDIATE,3
9693,3,6,4,44,MEDIUM,4
9693,3,7,44,45,INTERMEDIATE,0
9693,4,1,,,INTERMEDIATE,0
9693,5,1,,,INTERMEDIATE,0
9693,6,1,1,2,INTERMEDIATE,0
9693,6,2,2,3,INTERMEDIATE,0
9693,6,3,3,4,INTERMEDIATE,3
9693,6,4,4,33,INTERMEDIATE,4
9693,6,5,33,46,HARD,0
9693,6,6,46,57,INTERMEDIATE,0
9693,7,1,1,2,INTERMEDIATE,0
9693,7,2,2,3,INTERMEDIATE,2
9693,7,3,3,4,INTERMEDIATE,0
9693,7,4,4,33,INTERMEDIATE,4
9693,7,5,33,44,HARD,0
9693,7,6,44,57,INTERMEDIATE,0
9693,8,1,1,2,INTERMEDIATE,0
9693,8,2,2,3,INTERMEDIATE,2
9693,8,3,3,4,INTERMEDIATE,3
9693,8,4,4,32,INTERMEDIATE,4
9693,9,1,1,2,INTERMEDIATE,0
9693,9,2,2,3,INTERMEDIATE,2
9693,9,3,3,4,INTERMEDIATE,3
9693,9,4,4,34,INTERMEDIATE,4
9693,9,5,34,47,HARD,1
9693,9,6,47,57,INTERMEDIATE,0
9693,10,1,1,2,INTERMEDIATE,0
9693,10,2,2,3,INTERMEDIATE,2
9693,10,3,3,4,INTERMEDIATE,3
9693,10,4,4,33,INTERMEDIATE,4
9693,10,5,33,44,HARD,1
9693,10,6,44,57,INTERMEDIATE,0
9693,11,1,1,2,INTERMEDIATE,0
9693,11,2,2,3,INTERMEDIATE,2
9693,11,3,3,4,INTERMEDIATE,0
9693,11,4,4,33,INTERMEDIATE,0
9693,11,5,33,47,MEDIUM,0
9693,11,6,47,57,INTERMEDIATE,0
9693,12,1,1,2,INTERMEDIATE,0
9693,12,2,2,3,INTERMEDIATE,0
9693,12,3,3,4,INTERMEDIATE,1
9693,12,4,4,33,INTERMEDIATE,2
9693,12,5,33,44,MEDIUM,0
9693,12,6,44,57,INTERMEDIATE,0
9693,13,1,1,2,INTERMEDIATE,0
9693,13,2,2,3,INTERMEDIATE,0
9693,13,3,3,4,INTERMEDIATE,3
9693,13,4,4,33,INTERMEDIATE,4
9693,13,5,33,44,MEDIUM,0
9693,13,6,44,57,INTERMEDIATE,0
9693,14,1,,,INTERMEDIATE,0
9693,14,2,,,INTERMEDIATE,0
9693,14,3,1,2,INTERMEDIATE,0
9693,14,4,2,3,INTERMEDIATE,2
9693,14,5,3,4,INTERMEDIATE,3
9693,14,6,4,33,INTERMEDIATE,0
9693,14,7,33,46,MEDIUM,0
9693,15,1,1,2,INTERMEDIATE,0
9693,15,2,2,3,INTERMEDIATE,2
9693,15,3,3,4,INTERMEDIATE,3
9693,15,4,4,39,INTERMEDIATE,0
9693,15,5,39,46,MEDIUM,0
9693,15,6,46,57,INTERMEDIATE,0
9693,16,1,1,2,INTERMEDIATE,0
9693,16,2,2,3,INTERMEDIATE,2
9693,16,3,3,4,INTERMEDIATE,3
9693,16,4,4,33,INTERMEDIATE,4
9693,16,5,33,47,HARD,1
9693,16,6,47,57,INTERMEDIATE,0
9693,17,1,,,INTERMEDIATE,0
9693,18,1,1,2,INTERMEDIATE,0
9693,18,2,2,3,INTERMEDIATE,2
9693,18,3,3,4,INTERMEDIATE,3
9693,18,4,4,34,INTERMEDIATE,4
9693,18,5,34,44,HARD,0
9693,18,6,44,57,INTERMEDIATE,0
9693,19,1,1,2,INTERMEDIATE,0
9693,19,2,2,3,INTERMEDIATE,0
9693,19,3,3,4,INTERMEDIATE,0
9693,19,4,4,34,INTERMEDIATE,0
9693,19,5,34,44,HARD,1
9693,19,6,44,57,INTERMEDIATE,0
9693,20,1,1,2,INTERMEDIATE,0
9693,20,2,2,2,INTERMEDIATE,0
9693,20,3,3,3,INTERMEDIATE,0
9693,20,4,3,3,INTERMEDIATE,0
9693,20,5,4,4,INTERMEDIATE,3
9693,20,6,4,44,MEDIUM,0
9693,20,7,44,57,INTERMEDIATE,0
9832,1,1,1,5,HARD,0
9832,1,2,6,8,HARD,5
9832,1,3,9,14,SOFT,0
9832,1,4,15,30,HARD,8
9832,2,1,1,5,MEDIUM,0
9832,2,2,6,10,MEDIUM,5
9832,2,3,11,14,SOFT,0
9832,2,4,15,19,SOFT,0
9832,2,5,20,28,MEDIUM,10
9832,3,1,1,6,HARD,0
9832,3,2,7,11,HARD,0
9832,3,3,12,14,SOFT,0
9832,3,4,15,17,SOFT,3
9832,3,5,18,29,SOFT,6
9832,4,1,1,6,HARD,0
9832,4,2,7,12,HARD,6
9832,4,3,13,15,MEDIUM,0
9832,4,4,16,19,MEDIUM,3
9832,4,5,20,31,MEDIUM,7
9832,7,1,1,8,HARD,0
9832,7,2,9,11,HARD,8
9832,7,3,12,14,SOFT,0
9832,7,4,15,17,SOFT,3
9832,7,5,18,30,HARD,11
9832,9,1,1,7,HARD,0
9832,9,2,8,11,HARD,7
9832,9,3,12,17,SOFT,0
9832,9,4,18,22,SOFT,6
9832,9,5,23,28,HARD,11
9832,13,1,1,5,MEDIUM,0
9832,13,2,6,10,MEDIUM,5
9832,13,3,11,16,SOFT,0
9832,13,4,17,25,MEDIUM,10
9832,13,5,26,28,SOFT,0
9832,17,1,1,7,HARD,0
9832,17,2,8,12,HARD,0
9832,17,3,13,15,SOFT,0
9832,17,4,16,18,SOFT,3
9832,17,5,19,27,HARD,12
9832,18,1,1,9,HARD,0
9832,18,2,10,15,SOFT,0
9832,18,3,16,21,HARD,9
9832,18,4,22,29,HARD,15
9832,20,1,1,8,HARD,0
9832,20,2,9,11,HARD,8
9832,20,3,12,14,MEDIUM,0
9832,22,1,1,11,HARD,0
9832,22,2,12,14,SOFT,0
9832,22,3,15,17,SOFT,3
9832,22,4,18,30,HARD,11
9832,24,1,1,1,HARD,0
9832,24,2,2,12,HARD,1
9832,24,3,13,18,SOFT,0
9832,25,1,1,9,HARD,0
9832,25,2,10,12,HARD,9
9832,25,3,13,15,MEDIUM,0
9832,25,4,16,18,MEDIUM,3
9832,25,5,19,28,HARD,12
9832,28,1,1,10,HARD,0
9832,28,2,11,16,SOFT,0
9832,28,3,17,26,SOFT,6
9832,29,1,1,5,MEDIUM,0
9832,29,2,6,11,MEDIUM,5
9832,29,3,12,17,SOFT,0
9832,29,4,18,28,MEDIUM,11
9832,31,1,1,7,HARD,0
9832,31,2,8,14,HARD,7
9832,31,3,15,24,MEDIUM,0
9832,32,1,1,11,HARD,0
9832,32,2,12,14,HARD,11
9832,32,3,15,17,SOFT,0
9832,32,4,18,20,SOFT,3
9832,32,5,21,27,SOFT,0
9832,35,1,1,8,MEDIUM,0
9832,35,2,9,16,MEDIUM,8
9832,35,3,17,22,SOFT,0
9832,36,1,1,9,HARD,0
9832,36,2,10,17,HARD,9
9832,36,3,18,27,SOFT,0
9832,37,1,1,9,SOFT,0
9832,37,2,10,12,MEDIUM,0
9832,37,3,13,18,MEDIUM,3
9832,37,4,19,25,SOFT,9
9832,37,5,26,28,MEDIUM,9
9833,1,1,1,8,MEDIUM,0
9833,1,2,9,11,SOFT,0
9833,1,3,12,28,MEDIUM,8
9833,1,4,29,31,SOFT,0
9833,2,1,1,9,MEDIUM,0
9833,2,2,10,12,SOFT,0
9833,2,3,13,15,SOFT,3
9833,2,4,16,25,MEDIUM,9
9833,2,5,26,28,SOFT,6
9833,3,1,1,9,MEDIUM,0
9833,3,2,10,12,SOFT,0
9833,3,3,13,15,SOFT,3
9833,3,4,16,25,MEDIUM,9
9833,3,5,26,28,SOFT,0
9833,4,1,1,7,SOFT,0
9833,4,2,8,10,SOFT,0
9833,4,3,11,22,SOFT,3
9833,4,4,23,29,SOFT,7
9833,6,1,1,11,MEDIUM,0
9833,6,2,12,17,SOFT,0
9833,6,3,18,30,MEDIUM,11
9833,7,1,1,6,MEDIUM,0
9833,7,2,7,9,MEDIUM,6
9833,7,3,10,12,SOFT,0
9833,7,4,13,15,SOFT,0
9833,7,5,16,29,MEDIUM,9
9833,8,1,1,5,MEDIUM,0
9833,8,2,6,11,MEDIUM,5
9833,8,3,12,18,SOFT,0
9833,8,4,19,27,MEDIUM,11
9833,9,1,1,7,MEDIUM,0
9833,9,2,8,12,MEDIUM,7
9833,9,3,13,15,SOFT,0
9833,9,4,16,17,SOFT,3
9833,9,5,18,31,MEDIUM,12
9833,10,1,1,7,MEDIUM,0
9833,10,2,8,12,MEDIUM,7
9833,10,3,13,15,SOFT,0
9833,10,4,16,20,SOFT,3
9833,10,5,21,29,MEDIUM,12
9833,11,1,1,5,MEDIUM,0
9833,11,2,6,9,MEDIUM,5
9833,11,3,10,12,MEDIUM,9
9833,11,4,13,17,SOFT,0
9833,11,5,18,29,MEDIUM,12
9833,12,1,1,12,MEDIUM,0
9833,12,2,13,15,SOFT,0
9833,12,3,16,18,SOFT,3
9833,12,4,19,32,MEDIUM,12
9833,13,1,1,7,HARD,0
9833,13,2,8,10,SOFT,0
9833,13,3,11,13,SOFT,3
9833,13,4,14,22,HARD,7
9833,13,5,23,28,SOFT,6
9833,14,1,1,5,MEDIUM,0
9833,14,2,6,11,MEDIUM,5
9833,14,3,12,17,SOFT,0
9833,14,4,18,32,MEDIUM,11
9833,15,1,1,6,SOFT,0
9833,15,2,7,12,SOFT,6
9833,15,3,13,16,SOFT,0
9833,15,4,17,19,SOFT,4
9833,15,5,20,27,SOFT,12
9833,16,1,1,12,MEDIUM,0
9833,16,2,13,15,SOFT,0
9833,16,3,16,18,SOFT,3
9833,16,4,19,29,MEDIUM,12
9833,17,1,1,10,MEDIUM,0
9833,17,2,11,16,SOFT,0
9833,17,3,17,24,SOFT,6
9833,17,4,25,31,MEDIUM,10
9833,18,1,1,9,MEDIUM,0
9833,18,2,10,14,SOFT,0
9833,18,3,15,29,MEDIUM,0
9833,19,1,1,10,MEDIUM,0
9833,19,2,11,13,SOFT,0
9833,19,3,14,16,SOFT,3
9833,19,4,17,25,MEDIUM,10
9833,19,5,26,29,SOFT,6
9833,20,1,1,3,SOFT,0
9833,20,2,4,9,SOFT,3
9833,20,3,10,12,SOFT,0
9833,20,4,13,15,SOFT,3
9833,20,5,16,28,SOFT,6
9833,29,1,1,9,HARD,0
9833,29,2,10,15,SOFT,0
9833,29,3,16,28,HARD,9
9834,1,1,1,5,SOFT,0
9834,1,2,6,8,SOFT,5
9834,1,3,9,15,SOFT,0
9834,2,1,1,11,SOFT,0
9834,2,2,12,15,SOFT,0
9834,2,3,16,20,SOFT,4
9834,3,1,1,3,MEDIUM,0
9834,3,2,4,6,MEDIUM,0
9834,3,3,7,8,MEDIUM,6
9834,3,4,9,11,SOFT,0
9834,3,5,12,16,SOFT,3
9834,4,1,1,6,MEDIUM,0
9834,4,2,7,9,MEDIUM,6
9834,4,3,10,17,SOFT,0
9834,6,1,1,6,SOFT,0
9834,6,2,7,9,SOFT,6
9834,6,3,10,12,SOFT,9
9834,6,4,13,19,SOFT,0
9834,7,1,1,2,MEDIUM,0
9834,7,2,3,5,MEDIUM,2
9834,7,3,6,8,MEDIUM,5
9834,7,4,9,9,SOFT,0
9834,7,5,10,14,SOFT,1
9834,8,1,1,1,HARD,0
9834,8,2,2,2,MEDIUM,0
9834,8,3,3,9,HARD,0
9834,8,4,10,12,SOFT,0
9834,8,5,13,17,SOFT,3
9834,9,1,1,3,SOFT,0
9834,9,2,4,6,SOFT,3
9834,9,3,7,9,SOFT,6
9834,9,4,10,11,SOFT,9
9834,9,5,12,14,SOFT,0
9834,9,6,15,18,SOFT,3
9834,10,1,1,1,HARD,0
9834,10,2,2,2,MEDIUM,0
9834,10,3,3,8,SOFT,0
9834,10,4,9,9,SOFT,6
9834,10,5,10,12,SOFT,0
9834,10,6,13,19,SOFT,3
9834,11,1,1,7,SOFT,0
9834,11,2,8,9,SOFT,7
9834,11,3,10,10,SOFT,0
9834,12,1,1,7,MEDIUM,0
9834,12,2,8,11,MEDIUM,7
9834,12,3,12,18,SOFT,0
9834,13,1,1,3,MEDIUM,0
9834,13,2,4,6,MEDIUM,0
9834,13,3,7,8,MEDIUM,0
9834,13,4,9,11,SOFT,0
9834,13,5,12,14,SOFT,3
9834,13,6,15,17,MEDIUM,8
9834,14,1,1,6,MEDIUM,0
9834,14,2,7,8,MEDIUM,6
9834,14,3,9,11,SOFT,0
9834,14,4,12,16,SOFT,3
9834,15,1,1,3,MEDIUM,0
9834,15,2,4,6,MEDIUM,3
9834,15,3,7,9,MEDIUM,6
9834,15,4,10,12,MEDIUM,8
9834,15,5,13,15,SOFT,0
9834,15,6,16,19,SOFT,0
9834,16,1,1,3,SOFT,0
9834,16,2,4,6,SOFT,3
9834,16,3,7,8,SOFT,0
9834,17,1,1,3,MEDIUM,0
9834,17,2,4,7,MEDIUM,3
9834,17,3,8,11,MEDIUM,7
9834,17,4,12,18,SOFT,0
9834,18,1,1,4,SOFT,0
9834,18,2,5,7,SOFT,4
9834,18,3,8,14,SOFT,0
9834,19,1,1,3,SOFT,0
9834,19,2,4,9,SOFT,0
9834,19,3,10,12,SOFT,0
9834,19,4,13,17,SOFT,3
9834,20,1,1,6,SOFT,0
9834,20,2,7,9,SOFT,6
9834,20,3,10,12,SOFT,0
9834,20,4,13,16,SOFT,3
9834,29,1,1,6,SOFT,0
9834,29,2,7,9,SOFT,0
9834,29,3,10,11,SOFT,9
9834,29,4,12,18,SOFT,0
9835,1,1,1,3,SOFT,0
9835,1,2,4,6,SOFT,0
9835,1,3,7,9,SOFT,3
9835,1,4,10,12,SOFT,3
9835,1,5,13,15,SOFT,0
9835,1,6,16,18,SOFT,0
9835,2,1,1,3,SOFT,0
9835,2,2,4,6,SOFT,0
9835,2,3,7,9,SOFT,3
9835,2,4,10,11,SOFT,0
9835,2,5,12,14,SOFT,2
9835,2,6,15,17,SOFT,0
9835,3,1,1,3,SOFT,0
