session_key,ts,category,flag,scope,sector,lap_number,driver_id,message
9684,2025-02-27 08:56:32+02,Flag,YELLOW,Sector,5,,,YELLOW IN TRACK SECTOR 5
9684,2025-02-27 08:56:37+02,Flag,DOUBLE YELLOW,Sector,5,,,DOUBLE YELLOW IN TRACK SECTOR 5
9684,2025-02-27 08:56:40+02,Flag,DOUBLE YELLOW,Sector,4,,,DOUBLE YELLOW IN TRACK SECTOR 4
9684,2025-02-27 08:56:41+02,Other,,,,,,DRS DISABLED IN ZONE 1
9684,2025-02-27 08:56:47+02,Flag,YELLOW,Sector,17,,,YELLOW IN TRACK SECTOR 17
9684,2025-02-27 08:56:48+02,Flag,CLEAR,Sector,4,,,CLEAR IN TRACK SECTOR 4
9684,2025-02-27 08:56:48+02,Other,,,,,,DRS ENABLED IN ZONE 1
9684,2025-02-27 08:56:49+02,Flag,CLEAR,Sector,5,,,CLEAR IN TRACK SECTOR 5
9684,2025-02-27 08:56:49+02,Flag,CLEAR,Sector,17,,,CLEAR IN TRACK SECTOR 17
9684,2025-02-27 08:57:05+02,Other,,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5
9684,2025-02-27 08:57:07+02,Flag,CLEAR,Sector,5,,,CLEAR IN TRACK SECTOR 5
9684,2025-02-27 09:00:00+02,Flag,GREEN,Track,,,,GREEN LIGHT - PIT EXIT OPEN
9684,2025-02-27 09:00:00.105+02,SessionStatus,,,,,,SESSION STARTED
9684,2025-02-27 12:55:01+02,SafetyCar,,,,,,VIRTUAL SAFETY CAR DEPLOYED
9684,2025-02-27 12:55:11+02,Flag,DOUBLE YELLOW,Sector,16,,,DOUBLE YELLOW IN TRACK SECTOR 16
9684,2025-02-27 12:55:21+02,SafetyCar,,,,,,SAFETY CAR DEPLOYED
9684,2025-02-27 12:55:51.488+02,SessionStatus,,,,,,SESSION ABORTED
9684,2025-02-27 12:55:52+02,Flag,RED,Track,,,,RED FLAG
9684,2025-02-27 12:55:52+02,Flag,CLEAR,Sector,16,,,CLEAR IN TRACK SECTOR 16
9684,2025-02-27 12:58:12+02,Flag,CLEAR,Track,,,,TRACK CLEAR
