session_key,driver_id,driver_number,position,points,number_of_laps,dnf,dns,dsq,duration_s,gap_to_leader_s,laps_down,q1_s,q2_s,q3_s,gap_raw
9689,14,30,18,0.00,7,f,f,f,,,,77.094,,,"[1.182, null, null]"
9689,15,31,19,0.00,9,f,f,f,,,,77.147,,,"[1.235, null, null]"
9689,20,87,,0.00,1,f,t,f,,,,,,,"[null, null, null]"
9693,2,4,1,25.00,57,f,f,f,6126.304,0.000,,,,,0
9693,1,1,2,18.00,57,f,f,f,6127.199,0.895,,,,,0.895
9693,18,63,3,15.00,57,f,f,f,6134.785,8.481,,,,,8.481
9693,7,12,4,12.00,57,f,f,f,6136.439,10.135,,,,,10.135
9693,12,23,5,10.00,57,f,f,f,6139.077,12.773,,,,,12.773
9693,10,18,6,8.00,57,f,f,f,6143.717,17.413,,,,,17.413
9693,13,27,7,6.00,57,f,f,f,6144.727,18.423,,,,,18.423
9693,9,16,8,4.00,57,f,f,f,6146.130,19.826,,,,,19.826
9693,19,81,9,2.00,57,f,f,f,6146.752,20.448,,,,,20.448
9693,16,44,10,1.00,57,f,f,f,6148.777,22.473,,,,,22.473
9693,6,10,11,0.00,57,f,f,f,6152.806,26.502,,,,,26.502
9693,11,22,12,0.00,57,f,f,f,6156.188,29.884,,,,,29.884
9693,15,31,13,0.00,57,f,f,f,6159.465,33.161,,,,,33.161
9693,20,87,14,0.00,57,f,f,f,6166.655,40.351,,,,,40.351
9693,14,30,,0.00,46,t,f,f,,,,,,,
9693,3,5,,0.00,45,t,f,f,,,,,,,
9693,8,14,,0.00,32,t,f,f,,,,,,,
9693,17,55,,0.00,0,t,f,f,,,,,,,
9693,5,7,,0.00,0,t,f,f,,,,,,,
9693,4,6,,0.00,0,f,t,f,,,,,,,
9832,2,4,1,0.00,28,f,f,f,84.485,0.000,,,,,0
9832,1,1,2,0.00,30,f,f,f,84.493,0.008,,,,,0.008
9832,9,16,3,0.00,28,f,f,f,84.501,0.016,,,,,0.016
9832,7,12,4,0.00,30,f,f,f,84.608,0.123,,,,,0.123
9832,13,27,5,0.00,28,f,f,f,84.629,0.144,,,,,0.144
9832,18,63,6,0.00,29,f,f,f,84.733,0.248,,,,,0.248
9832,3,5,7,0.00,29,f,f,f,84.742,0.257,,,,,0.257
9832,20,87,8,0.00,14,f,f,f,84.759,0.274,,,,,0.274
9832,17,55,9,0.00,27,f,f,f,84.771,0.286,,,,,0.286
9832,29,43,10,0.00,28,f,f,f,84.855,0.370,,,,,0.37
9832,25,50,11,0.00,28,f,f,f,84.934,0.449,,,,,0.449
9832,4,6,12,0.00,31,f,f,f,84.977,0.492,,,,,0.492
9832,32,61,13,0.00,27,f,f,f,85.204,0.719,,,,,0.719
9832,37,89,14,0.00,28,f,f,f,85.246,0.761,,,,,0.761
9832,28,36,15,0.00,26,f,f,f,85.256,0.771,,,,,0.771
9832,36,39,16,0.00,27,f,f,f,85.360,0.875,,,,,0.875
9832,22,40,17,0.00,30,f,f,f,85.475,0.990,,,,,0.99
9832,24,46,18,0.00,18,f,f,f,85.490,1.005,,,,,1.005
9832,31,35,19,0.00,24,f,f,f,85.889,1.404,,,,,1.404
9832,35,34,20,0.00,22,f,f,f,86.432,1.947,,,,,1.947
9833,2,4,1,0.00,28,f,f,f,83.083,0.000,,,,,0
9833,1,1,2,0.00,31,f,f,f,83.446,0.363,,,,,0.363
9833,18,63,3,0.00,29,f,f,f,83.462,0.379,,,,,0.379
9833,20,87,4,0.00,28,f,f,f,83.501,0.418,,,,,0.418
9833,13,27,5,0.00,28,f,f,f,83.550,0.467,,,,,0.467
9833,3,5,6,0.00,28,f,f,f,83.570,0.487,,,,,0.487
9833,4,6,7,0.00,29,f,f,f,83.657,0.574,,,,,0.574
9833,9,16,8,0.00,31,f,f,f,83.658,0.575,,,,,0.575
9833,8,14,9,0.00,27,f,f,f,83.708,0.625,,,,,0.625
9833,7,12,10,0.00,29,f,f,f,83.750,0.667,,,,,0.667
9833,19,81,11,0.00,29,f,f,f,83.763,0.680,,,,,0.68
9833,10,18,12,0.00,29,f,f,f,83.832,0.749,,,,,0.749
9833,17,55,13,0.00,31,f,f,f,83.872,0.789,,,,,0.789
9833,16,44,14,0.00,29,f,f,f,83.939,0.856,,,,,0.856
9833,12,23,15,0.00,32,f,f,f,83.950,0.867,,,,,0.867
9833,15,31,16,0.00,27,f,f,f,83.958,0.875,,,,,0.875
9833,11,22,17,0.00,29,f,f,f,84.303,1.220,,,,,1.22
9833,14,30,18,0.00,32,f,f,f,84.474,1.391,,,,,1.391
9833,29,43,19,0.00,28,f,f,f,84.771,1.688,,,,,1.688
9833,6,10,20,0.00,30,f,f,f,84.963,1.880,,,,,1.88
9834,18,63,1,0.00,14,f,f,f,83.334,0.000,,,,,0
9834,2,4,2,0.00,20,f,f,f,83.338,0.004,,,,,0.004
9834,1,1,3,0.00,15,f,f,f,83.458,0.124,,,,,0.124
9834,8,14,4,0.00,17,f,f,f,83.585,0.251,,,,,0.251
9834,19,81,5,0.00,17,f,f,f,83.593,0.259,,,,,0.259
9834,15,31,6,0.00,19,f,f,f,83.605,0.271,,,,,0.271
9834,20,87,7,0.00,16,f,f,f,83.609,0.275,,,,,0.275
9834,9,16,8,0.00,18,f,f,f,83.675,0.341,,,,,0.341
9834,7,12,9,0.00,14,f,f,f,83.707,0.373,,,,,0.373
9834,12,23,10,0.00,18,f,f,f,83.722,0.388,,,,,0.388
9834,3,5,11,0.00,16,f,f,f,83.791,0.457,,,,,0.457
9834,17,55,12,0.00,18,f,f,f,83.811,0.477,,,,,0.477
9834,13,27,13,0.00,17,f,f,f,83.870,0.536,,,,,0.536
9834,10,18,14,0.00,19,f,f,f,83.895,0.561,,,,,0.561
9834,14,30,15,0.00,16,f,f,f,83.947,0.613,,,,,0.613
9834,4,6,16,0.00,17,f,f,f,83.979,0.645,,,,,0.645
9834,6,10,17,0.00,19,f,f,f,84.072,0.738,,,,,0.738
9834,16,44,18,0.00,8,f,f,f,84.470,1.136,,,,,1.136
9834,29,43,19,0.00,18,f,f,f,84.501,1.167,,,,,1.167
9834,11,22,20,0.00,10,f,f,f,84.693,1.359,,,,,1.359
9835,1,1,1,0.00,18,f,f,f,,,,82.877,82.752,82.207,"[0.272, 0.022, 0.0]"
9835,2,4,2,0.00,17,f,f,f,,,,83.178,82.804,82.408,"[0.573, 0.074, 0.201]"
9835,19,81,3,0.00,17,f,f,f,,,,82.605,83.021,82.437,"[0.0, 0.291, 0.23]"
9835,18,63,4,0.00,18,f,f,f,,,,83.247,82.730,82.645,"[0.642, 0.0, 0.438]"
9835,9,16,5,0.00,18,f,f,f,,,,83.163,82.948,82.730,"[0.558, 0.218, 0.523]"
9835,8,14,6,0.00,18,f,f,f,,,,83.071,82.861,82.902,"[0.466, 0.131, 0.695]"
9835,3,5,7,0.00,21,f,f,f,,,,83.374,82.874,82.904,"[0.769, 0.144, 0.697]"
9835,15,31,8,0.00,18,f,f,f,,,,83.334,83.023,82.913,"[0.729, 0.293, 0.706]"
9835,4,6,9,0.00,18,f,f,f,,,,83.373,82.997,83.072,"[0.768, 0.267, 0.865]"
9835,11,22,10,0.00,17,t,f,f,,,,83.386,83.034,,"[0.781, 0.304, null]"
9835,20,87,11,0.00,11,f,f,f,,,,83.254,83.041,,"[0.649, 0.311, null]"
9835,17,55,12,0.00,12,f,f,f,,,,83.187,83.042,,"[0.582, 0.312, null]"
9835,14,30,13,0.00,14,f,f,f,,,,83.265,83.077,,"[0.66, 0.347, null]"
9835,7,12,14,0.00,12,f,f,f,,,,82.894,83.080,,"[0.289, 0.35, null]"
9835,10,18,15,0.00,15,f,f,f,,,,83.316,83.097,,"[0.711, 0.367, null]"
9835,16,44,16,0.00,9,f,f,f,,,,83.394,,,"[0.789, null, null]"
9835,12,23,17,0.00,6,f,f,f,,,,83.416,,,"[0.811, null, null]"
9835,13,27,18,0.00,9,f,f,f,,,,83.450,,,"[0.845, null, null]"
9835,6,10,19,0.00,9,f,f,f,,,,83.468,,,"[0.863, null, null]"
9835,29,43,20,0.00,9,f,f,f,,,,83.890,,,"[1.285, null, null]"
9839,1,1,1,25.00,58,f,f,f,5167.469,0.000,,,,,0
9839,19,81,2,18.00,58,f,f,f,5180.063,12.594,,,,,12.594
9839,2,4,3,15.00,58,f,f,f,5184.041,16.572,,,,,16.572
9839,9,16,4,12.00,58,f,f,f,5190.748,23.279,,,,,23.279
9839,18,63,5,10.00,58,f,f,f,5216.032,48.563,,,,,48.563
9839,8,14,6,8.00,58,f,f,f,5235.031,67.562,,,,,67.562
9839,15,31,7,6.00,58,f,f,f,5237.345,69.876,,,,,69.876
9839,16,44,8,4.00,58,f,f,f,5240.139,72.670,,,,,72.67
9839,13,27,9,2.00,58,f,f,f,5246.483,79.014,,,,,79.014
9839,10,18,10,1.00,58,f,f,f,5246.992,79.523,,,,,79.523
9839,3,5,11,0.00,58,f,f,f,5248.512,81.043,,,,,81.043
9839,20,87,12,0.00,58,f,f,f,5248.635,81.166,,,,,81.166
9839,17,55,13,0.00,58,f,f,f,5249.627,82.158,,,,,82.158
9839,11,22,14,0.00,58,f,f,f,5251.263,83.794,,,,,83.794
9839,7,12,15,0.00,58,f,f,f,5251.868,84.399,,,,,84.399
9839,12,23,16,0.00,58,f,f,f,5257.796,90.327,,,,,90.327
9839,4,6,17,0.00,57,f,f,f,,,1,,,,+1 LAP
9839,14,30,18,0.00,57,f,f,f,,,1,,,,+1 LAP
9839,6,10,19,0.00,57,f,f,f,,,1,,,,+1 LAP
9839,29,43,20,0.00,57,f,f,f,,,1,,,,+1 LAP
9840,19,81,1,0.00,29,f,f,f,80.924,0.000,,,,,0
9840,2,4,2,0.00,28,f,f,f,80.982,0.058,,,,,0.058
9840,8,14,3,0.00,26,f,f,f,81.310,0.386,,,,,0.386
9840,17,55,4,0.00,20,f,f,f,81.404,0.480,,,,,0.48
9840,4,6,5,0.00,30,f,f,f,81.503,0.579,,,,,0.579
9840,1,1,6,0.00,27,f,f,f,81.504,0.580,,,,,0.58
9840,12,23,7,0.00,29,f,f,f,81.609,0.685,,,,,0.685
9840,9,16,8,0.00,31,f,f,f,81.668,0.744,,,,,0.744
9840,10,18,9,0.00,26,f,f,f,81.669,0.745,,,,,0.745
9840,7,12,10,0.00,32,f,f,f,81.698,0.774,,,,,0.774
9840,13,27,11,0.00,23,f,f,f,81.783,0.859,,,,,0.859
9840,16,44,12,0.00,28,f,f,f,81.794,0.870,,,,,0.87
9840,11,22,13,0.00,28,f,f,f,81.796,0.872,,,,,0.872
9840,18,63,14,0.00,33,f,f,f,81.824,0.900,,,,,0.9
9840,20,87,15,0.00,26,f,f,f,81.926,1.002,,,,,1.002
9840,3,5,16,0.00,29,f,f,f,81.926,1.002,,,,,1.002
9840,15,31,17,0.00,30,f,f,f,82.096,1.172,,,,,1.172
9840,6,10,18,0.00,25,f,f,f,82.424,1.500,,,,,1.5
9840,14,30,19,0.00,30,f,f,f,82.562,1.638,,,,,1.638
9840,29,43,20,0.00,26,f,f,f,83.529,2.605,,,,,2.605
9841,19,81,1,0.00,18,f,f,f,,,,81.286,81.005,80.055,"[0.114, 0.049, 0.0]"
9841,18,63,2,0.00,19,f,f,f,,,,81.432,81.136,80.087,"[0.26, 0.18, 0.032]"
9841,2,4,3,0.00,18,f,f,f,,,,81.398,80.956,80.285,"[0.226, 0.0, 0.23]"
9841,8,14,4,0.00,18,f,f,f,,,,81.276,81.272,80.450,"[0.104, 0.316, 0.395]"
9841,11,22,5,0.00,20,f,f,f,,,,81.458,81.152,80.519,"[0.286, 0.196, 0.464]"
9841,1,1,6,0.00,20,f,f,f,,,,81.172,81.036,80.528,"[0.0, 0.08, 0.473]"
9841,7,12,7,0.00,18,f,f,f,,,,81.555,81.376,80.532,"[0.383, 0.42, 0.477]"
9841,17,55,8,0.00,20,f,f,f,,,,81.438,81.172,80.542,"[0.266, 0.216, 0.487]"
9841,9,16,9,0.00,20,f,f,f,,,,81.636,81.190,80.622,"[0.464, 0.234, 0.567]"
9841,12,23,10,0.00,20,f,f,f,,,,81.721,81.212,80.788,"[0.549, 0.256, 0.733]"
9841,4,6,11,0.00,14,f,f,f,,,,81.399,81.433,,"[0.227, 0.477, null]"
9841,20,87,12,0.00,14,f,f,f,,,,81.526,81.494,,"[0.354, 0.538, null]"
9841,3,5,13,0.00,13,f,f,f,,,,81.623,81.567,,"[0.451, 0.611, null]"
9841,13,27,14,0.00,14,f,f,f,,,,81.327,81.631,,"[0.155, 0.675, null]"
9841,15,31,15,0.00,14,f,f,f,,,,81.773,81.666,,"[0.601, 0.71, null]"
9841,10,18,16,0.00,7,f,f,f,,,,81.807,,,"[0.635, null, null]"
9841,14,30,17,0.00,6,f,f,f,,,,81.851,,,"[0.679, null, null]"
9841,16,44,18,0.00,8,f,f,f,,,,82.043,,,"[0.871, null, null]"
9841,6,10,19,0.00,8,f,f,f,,,,82.112,,,"[0.94, null, null]"
9841,29,43,20,0.00,8,f,f,f,,,,82.364,,,"[1.192, null, null]"
9845,19,81,1,8.00,19,f,f,f,1611.033,0.000,,,,,0
9845,18,63,2,7.00,19,f,f,f,1615.984,4.951,,,,,4.951
9845,2,4,3,6.00,19,f,f,f,1617.312,6.279,,,,,6.279
9845,1,1,4,5.00,19,f,f,f,1620.087,9.054,,,,,9.054
9845,11,22,5,4.00,19,f,f,f,1630.360,19.327,,,,,19.327
9845,7,12,6,3.00,19,f,f,f,1632.424,21.391,,,,,21.391
9845,8,14,7,2.00,19,f,f,f,1635.589,24.556,,,,,24.556
9845,17,55,8,1.00,19,f,f,f,1638.366,27.333,,,,,27.333
9845,4,6,9,0.00,19,f,f,f,1639.239,28.206,,,,,28.206
9845,12,23,10,0.00,19,f,f,f,1639.958,28.925,,,,,28.925
9845,3,5,11,0.00,19,f,f,f,1643.999,32.966,,,,,32.966
9845,20,87,12,0.00,19,f,f,f,1645.562,34.529,,,,,34.529
9845,9,16,13,0.00,19,f,f,f,1646.215,35.182,,,,,35.182
9845,14,30,14,0.00,19,f,f,f,1647.949,36.916,,,,,36.916
